Sample,S_aureus_count,tax_reads,Total_read_count,study,Timepoint,subject_id,sample_alias,S_aureus,present_actual,adj_count_min,present_min,adj_count_1stQ,present_1stQ,adj_count_median,present_median,adj_count_3rdQ,present_3rdQ,adj_count_max,present_max,adj_rel
X09.1.7.002.c.028.G1,99,15906,54305991,PRIMAL,DOL 9-42,09.1.7.002,PRIMAL_09.1.7.002.c.028,0.006224066390041493,TRUE,0.12508172440863846,0,11.661945253885525,1,62.33023787375503,1,105.34858888773432,1,892.3073048238822,1,1.8230032852176476e-6
X01.1.7.010.c.028.G1,98,6628,42403266,PRIMAL,DOL 9-42,01.1.7.010,PRIMAL_01.1.7.010.c.028,0.014785757392878697,TRUE,0.15857443622385126,0,14.784625033364176,1,79.02019561417745,1,133.5574255058561,1,1131.2374247304442,1,2.3111427313169698e-6
SAMN07501288,94,45503,136647272,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_083,Rahman_2018_preterm_NICU.sample_N4_083_000G1,0.0020657978594817925,TRUE,0.04719905421895287,0,4.400585208901938,1,23.520048918356746,1,39.752839851790085,1,336.70834855744505,1,6.879024998025573e-7
X09.2.8.004.c.001.G1,94,15262,50231188,PRIMAL,DOL 1-8,09.2.8.004,PRIMAL_09.2.8.004.c.001,0.006159087930808544,TRUE,0.1283987549727074,0,11.971207290578116,1,63.98316762884445,1,108.1423182744553,1,915.9703188783828,1,1.8713473390276972e-6
X01.2.7.023.c.028.N1,86,25125,62541183,PRIMAL,DOL 9-42,01.2.7.023,PRIMAL_01.2.7.023.c.028,0.0034228855721393035,TRUE,0.09434931859219867,0,8.79662151577785,1,47.01578507077488,1,79.46458703859183,1,673.0686403869271,1,1.3750939121186754e-6
SAMN04436840,84,1767,5268851,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_234.01,Gibson_2016_preterm.sample_5-A3,0.04753820033955857,TRUE,1.0938802406824562,1,101.98749290879549,1,545.0981422704874,1,921.307571612862,1,7803.516732585529,1,1.594275488147226e-5
X02.2.7.002.c.028.N1,83,30196,81156778,PRIMAL,DOL 9-42,02.2.7.002,PRIMAL_02.2.7.002.c.028,0.0027487084382037358,TRUE,0.0701713293743623,0,6.54239622474909,1,34.96750362612966,1,59.10096430885908,1,500.58783636038385,1,1.0227118676396936e-6
X01.1.8.007.c.028.G1,82,12343,31159098,PRIMAL,DOL 9-42,01.1.8.007,PRIMAL_01.1.8.007.c.028,0.006643441626833023,TRUE,0.18056575321917212,0,16.834976801960057,1,89.97882307119416,1,152.07934966538505,1,1288.1189587066992,1,2.6316551268589352e-6
SAMN04436989,77,2300,6230086,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_383.01,Gibson_2016_preterm.sample_8-G6,0.033478260869565214,TRUE,0.8480141365624809,0,79.06426363937834,1,422.57910259986784,1,714.2297810977249,1,6049.558496463773,1,1.2359379950774356e-5
X05.2.7.004.c.028.G1,76,17056,53255233,PRIMAL,DOL 9-42,05.2.7.004,PRIMAL_05.2.7.004.c.028,0.004455909943714822,TRUE,0.09791691269100258,0,9.129244744830991,1,48.793574670868495,1,82.46935057067537,1,698.5191231817538,1,1.4270898035503853e-6
X01.2.8.009.c.028.G1,74,13380,43507703,PRIMAL,DOL 9-42,01.2.8.009,PRIMAL_01.2.8.009.c.028,0.005530642750373692,TRUE,0.11670030017443118,0,10.880506470314005,1,58.1536391843072,1,98.28943440199544,1,832.5159475782943,1,1.7008482382993192e-6
SAMN04436854,71,2292,6680658,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_234.02,Gibson_2016_preterm.sample_6-B8,0.030977312390924956,TRUE,0.7291980819853373,0,67.98649564159697,1,363.3711489197621,1,614.1583778124849,1,5201.94919198079,1,1.0627695655128581e-5
X10.2.8.016.c.028.N1,70,23866,103759266,PRIMAL,DOL 9-42,10.2.8.016,PRIMAL_10.2.8.016.c.028,0.0029330428224252072,TRUE,0.04628897432639895,0,4.315734268976035,1,23.066541449898075,1,38.98633592878346,1,330.2160257186091,1,6.746385426435071e-7
SAMN00990283,63,114,3143339,Morrow_2016_preterm_infants,DOL 1-8,20201,20201.ST.11.1,0.5526315789473685,TRUE,1.3751679344798637,1,128.21324012459363,1,685.2683305873151,1,1158.2187730944706,1,9810.165306700932,1,2.004238168393546e-5
SAMN04436906,62,1157,4631051,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_286.02,Gibson_2016_preterm.sample_2-A7,0.05358686257562662,TRUE,0.9185832762368629,0,85.64374955058797,1,457.7448415057403,1,773.6657963818581,1,6552.98422971373,1,1.3387889703654743e-5
SAMN07501068,62,16181,42628446,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_095,Rahman_2018_preterm_NICU.sample_N4_095_025G1,0.0038316544094926146,TRUE,0.09979265957759755,0,9.304129266171232,1,49.72828955575814,1,84.04917598919744,1,711.9003158125914,1,1.454427871942599e-6
SAMN09980739,59,2358,7942129,Gasparrini_2019_infant,DOL 1-8,Gasparrini_2019_infant_N023,Gasparrini_2019_infant_N023_B,0.02502120441051739,TRUE,0.5097080392423744,0,47.52242805424087,1,253.99572545346467,1,429.2955100578195,1,3636.1523547401457,1,7.428738566195538e-6
X04.2.7.001.c.028.N1,58,18116,60269056,PRIMAL,DOL 9-42,04.2.7.001,PRIMAL_04.2.7.001.c.028,0.003201589754912784,TRUE,0.066029804747564,0,6.1562628092266785,1,32.90371520005225,1,55.612814642392934,1,471.0430511803603,1,9.623512271371896e-7
SAMN04436909,57,1016,4004341,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_286.02,Gibson_2016_preterm.sample_2-C7,0.05610236220472441,TRUE,0.9766753131164404,0,91.05993770260825,1,486.69303912928495,1,822.5931208156348,1,6967.4008769482925,1,1.4234551952493557e-5
SAMN07501143,54,10536,48648865,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_128,Rahman_2018_preterm_NICU.sample_N4_128_010G1,0.005125284738041002,TRUE,0.07616009129914952,0,7.10075608135976,1,37.951800149910994,1,64.14492753325283,1,543.3104326277704,1,1.1099950636052865e-6
SAMN04436903,53,1146,3690691,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_286.02,Gibson_2016_preterm.sample_2-A2,0.0462478184991274,TRUE,0.9853138612796357,0,91.86534933431165,1,490.9977668138568,1,829.8688348604638,1,7029.026503437974,1,1.4360454451483475e-5
X01.2.8.018.c.028.N1,53,22897,65181942,PRIMAL,DOL 9-42,01.2.8.018,PRIMAL_01.2.8.018.c.028,0.002314713717954317,TRUE,0.055789822892972414,0,5.2015421387721155,1,27.80096731392262,1,46.98831219235536,1,397.99312599492663,1,8.131086367448211e-7
SAMN07501124,51,10565,46410388,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_124,Rahman_2018_preterm_NICU.sample_N4_124_007G1,0.004827259820160908,TRUE,0.07539827074921245,0,7.029728042782146,1,37.57217269978437,1,63.50329327132538,1,537.8757614566808,1,1.0988919118711096e-6
SAMN09980744,51,1363,4902573,Gasparrini_2019_infant,DOL 1-8,Gasparrini_2019_infant_N024,Gasparrini_2019_infant_N024_A,0.03741746148202495,TRUE,0.7137605090225071,0,66.54717961364369,1,355.6783576705538,1,601.1562663115878,1,5091.82072046658,1,1.0402700785893448e-5
SAMN04436714,49,2843,12265638,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_122.01,Gibson_2016_preterm.sample_7-D8,0.01723531480830109,TRUE,0.27410208910453737,0,25.555800195635967,1,136.58948576502908,1,230.85921172628767,1,1955.3879476143024,1,3.994900224513392e-6
X10.1.8.014.c.001.N1,49,35648,119064639,PRIMAL,DOL 9-42,10.1.8.014,PRIMAL_10.1.8.014.c.001,0.0013745511669658887,TRUE,0.028237073813325887,0,2.6326724427392754,1,14.070988675319462,1,23.782338264175984,1,201.43747897308117,1,4.1154116294763216e-7
X01.1.8.017.c.028.G1,48,16512,49131418,PRIMAL,DOL 9-42,01.1.8.017,PRIMAL_01.1.8.017.c.028,0.0029069767441860465,TRUE,0.06703295231576667,0,6.249790877193897,1,33.403599790260486,1,56.45770370397207,1,478.1992996823337,1,9.76971598906427e-7
X13.1.7.003.c.028.N1,48,25681,63355867,PRIMAL,DOL 9-42,13.1.7.003,PRIMAL_13.1.7.003.c.028,0.0018690860947782406,TRUE,0.05198293632379777,0,4.846608570600099,1,25.903934421732405,1,43.782007434291764,1,370.83557991559013,1,7.576251777913481e-7
SAMN07501144,47,8897,45975203,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_128,Rahman_2018_preterm_NICU.sample_N4_128_010G2,0.005282679554906148,TRUE,0.07014239828370089,0,6.53969884591918,1,34.95308679768092,1,59.07659744319128,1,500.3814479079081,1,1.022290211529898e-6
X11.2.8.007.c.028.G1,47,7976,29446002,PRIMAL,DOL 9-42,11.2.8.007,PRIMAL_11.2.8.007.c.028,0.005892678034102307,TRUE,0.10951608982435035,0,10.210689451151977,1,54.5736314559783,1,92.23861901524016,1,781.2652680319725,1,1.59614198219507e-6
X11.1.7.012.c.028.G1,45,14959,61582453,PRIMAL,DOL 9-42,11.1.7.012,PRIMAL_11.1.7.012.c.028,0.003008222474764356,TRUE,0.05013741495487359,0,4.6745421134815786,1,24.984281399118675,1,42.22763909713048,1,357.6700099133758,1,7.307276311321993e-7
SAMN04436784,44,2577,6811647,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_181.01,Gibson_2016_preterm.sample_4-H7,0.017074117190531625,TRUE,0.4432073476502819,0,41.322262295741396,1,220.85735975454983,1,373.28609659308535,1,3161.750093626402,1,6.459524399899173e-6
X01.1.7.006.c.028.G1,44,11800,44109325,PRIMAL,DOL 9-42,01.1.7.006,PRIMAL_01.1.7.006.c.028,0.003728813559322034,TRUE,0.06844294262040963,0,6.381250767269733,1,34.106220668758816,1,57.64525120255184,1,488.25788061821396,1,9.975214991387876e-7
X05.1.8.008.c.028.N1,44,41282,103945980,PRIMAL,DOL 9-42,05.1.8.008,PRIMAL_05.1.8.008.c.028,0.0010658398333414079,TRUE,0.029043662871810916,0,2.7078744555585508,1,14.472924994309544,1,24.461678267884917,1,207.1915194796374,1,4.2329679319969855e-7
X11.2.7.010.c.028.N1,44,18989,86647238,PRIMAL,DOL 9-42,11.2.7.010,PRIMAL_11.2.7.010.c.028,0.0023171309705619044,TRUE,0.0348421031031595,0,3.248489744127793,1,17.36238115287645,1,29.34534531845089,1,248.55639991663668,1,5.078061461116625e-7
SAMN07501048,43,14715,43568535,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_083,Rahman_2018_preterm_NICU.sample_N4_083_014G1,0.0029221882432891606,TRUE,0.06771765449538297,0,6.3136288149234305,1,33.744797914366416,1,57.034385939302304,1,483.0838242552797,1,9.869507891417511e-7
X12.1.7.024.c.028.N1,43,21414,65447454,PRIMAL,DOL 9-42,12.1.7.024,PRIMAL_12.1.7.024.c.028,0.002008032128514056,TRUE,0.04507981318876056,0,4.202998607096313,1,22.463996979928357,1,37.96793439818148,1,321.5901187691732,1,6.570156266124577e-7
X09.2.8.003.c.028.N1,42,19328,59839680,PRIMAL,DOL 9-42,09.2.8.003,PRIMAL_09.2.8.003.c.028,0.0021730132450331124,TRUE,0.0481577775816983,0,4.489971403590394,1,23.997796211477066,1,40.560313156754844,1,343.5476839114113,1,7.01875411098455e-7
SAMN04436657,36,875,2563831,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_89.01,Gibson_2016_preterm.sample_1-C3,0.04114285714285714,TRUE,0.9634285567184421,0,89.82488159320954,1,480.09196706023135,1,811.4361984077734,1,6872.901240370367,1,1.4041487133902352e-5
SAMN04436783,36,1266,3225753,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_181.01,Gibson_2016_preterm.sample_4-H5,0.02843601895734597,TRUE,0.7657337682085392,0,71.39288594012002,1,381.5774698186749,1,644.930123292143,1,5462.587265670992,1,1.1160184924264195e-5
X01.2.8.007.c.028.N1,35,17999,61571264,PRIMAL,DOL 9-42,01.2.8.007,PRIMAL_01.2.8.007.c.028,0.0019445524751375077,TRUE,0.039002853668880344,0,3.636415682484609,1,19.435750173977265,1,32.849687802413804,1,278.2383389920337,1,5.684469950137779e-7
SAMN07501067,33,18671,45217104,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_095,Rahman_2018_preterm_NICU.sample_N4_095_019G1,0.001767446842697231,TRUE,0.05007461335869719,0,4.66868683142556,1,24.952986352244054,1,42.174745202611824,1,357.22199623841453,1,7.298123294229546e-7
X05.2.8.001.c.028.G1,33,16016,45190165,PRIMAL,DOL 9-42,05.2.8.001,PRIMAL_05.2.8.001.c.028,0.0020604395604395605,TRUE,0.05010446410186819,0,4.6714699536945705,1,24.96786145835051,1,42.19988663462504,1,357.43494530281095,1,7.302473890059928e-7
SAMN04436863,32,539,1402882,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_237.01,Gibson_2016_preterm.sample_5-E1,0.059369202226345084,TRUE,1.5650753235125978,1,145.9191806581024,1,779.9022412433833,1,1318.1660039832288,1,11164.925574638495,1,2.2810186459017937e-5
SAMN07501049,32,16611,47461251,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_083,Rahman_2018_preterm_NICU.sample_N4_083_020G1,0.0019264342905303713,TRUE,0.04626123318999746,0,4.313147835062334,1,23.052717594822777,1,38.96297128788283,1,330.01812615516604,1,6.742342295191503e-7
X01.2.8.020.c.028.N1,30,23350,53985037,PRIMAL,DOL 9-42,01.2.8.020,PRIMAL_01.2.8.020.c.028,0.001284796573875803,TRUE,0.038128898568690436,0,3.554932823330287,1,19.000244271389498,1,32.11360955444006,1,272.00372299457723,1,5.557095385523215e-7
SAMN04436789,29,5252,25534429,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_184.01,Gibson_2016_preterm.sample_1-G7,0.005521706016755522,TRUE,0.07792525926465792,0,7.265330820595205,1,38.831411777408455,1,65.63161917581944,1,555.9027779708722,1,1.1357214997836841e-6
X14.2.8.003.c.028.N1,29,34688,88286156,PRIMAL,DOL 9-42,14.2.8.003,PRIMAL_14.2.8.003.c.028,8.360239852398524e-4,TRUE,0.022537814422455997,0,2.1013042407237665,1,11.230955926997208,1,18.982205092268373,1,160.7801342602344,1,3.2847732095165635e-7
X01.2.7.003.c.028.N2,27,27572,64978842,PRIMAL,DOL 9-42,01.2.7.003,PRIMAL_01.2.7.003.c.028,9.79254315972726e-4,TRUE,0.028510064860805,0,2.658124655407063,1,14.207024511147798,1,24.01226171435927,1,203.38494097817255,1,4.155198702987043e-7
X10.1.7.004.c.028.N1,27,28631,73035204,PRIMAL,DOL 9-42,10.1.7.004,PRIMAL_10.1.7.004.c.028,9.430337745800007e-4,TRUE,0.025365178688348703,0,2.3649124331876994,1,12.639877079004258,1,21.363518886042957,1,180.94996962013005,1,3.696847345014604e-7
X10.2.8.004.c.028.N1,27,33829,83351018,PRIMAL,DOL 9-42,10.2.8.004,PRIMAL_10.2.8.004.c.028,7.98131780425079e-4,TRUE,0.02222589530940102,0,2.0722225852118568,1,11.075521609106202,1,18.719494943661037,1,158.55496743902998,1,3.2393125660444845e-7
X10.2.8.011.c.028.N1,27,17401,47158292,PRIMAL,DOL 9-42,10.2.8.011,PRIMAL_10.2.8.011.c.028,0.0015516349635078443,TRUE,0.03928367465047292,0,3.6625979159720203,1,19.57568779208543,1,33.08620592111351,1,280.24165813723704,1,5.72539819720358e-7
X10.1.7.007.c.028.N1,26,18022,76474099,PRIMAL,DOL 9-42,10.1.7.007,PRIMAL_10.1.7.007.c.028,0.0014426811674619908,TRUE,0.023327349041405508,0,2.1749161895977354,1,11.624393744083209,1,19.647181197911205,1,166.4125119015786,1,3.3998439131659466e-7
X01.2.7.018.c.028.N1,25,37896,105021851,PRIMAL,DOL 9-42,01.2.7.018,PRIMAL_01.2.7.018.c.028,6.597002322144817e-4,TRUE,0.01633302959019452,0,1.5228035735153822,1,8.139011709096614,1,13.756299153401896,1,116.51647498576273,1,2.3804569965158963e-7
X01.2.7.011.c.028.G1,24,12270,59059970,PRIMAL,DOL 9-42,01.2.7.011,PRIMAL_01.2.7.011.c.028,0.0019559902200488996,TRUE,0.027882032449390002,0,2.5995703011701496,1,13.894065845275573,1,23.48330891465065,1,198.90468688013218,1,4.063666134608602e-7
X05.1.7.006.c.028.G1,24,9844,37164763,PRIMAL,DOL 9-42,05.1.7.006,PRIMAL_05.1.7.006.c.028,0.002438033319788704,TRUE,0.04430842193181751,0,4.131078247424853,1,22.079600292352193,1,37.318239322554,1,316.0871721420637,1,6.457729866325261e-7
X17.2.7.003.c.028.G1,24,7586,37511847,PRIMAL,DOL 9-42,17.2.7.003,PRIMAL_17.2.7.003.c.028,0.0031637226469812814,TRUE,0.04389845160117016,0,4.09285482530359,1,21.875305473494816,1,36.972946706676424,1,313.1625280941245,1,6.397978750553125e-7
X04.2.7.003.c.028.N1,23,29085,67335788,PRIMAL,DOL 9-42,04.2.7.003,PRIMAL_04.2.7.003.c.028,7.907856283307547e-4,TRUE,0.023436259482104822,0,2.18507041159153,1,11.678665570825428,1,19.738909716182427,1,167.18945659327548,1,3.415717062671042e-7
X10.2.7.003.c.028.N1,23,18786,57418647,PRIMAL,DOL 9-42,10.2.7.003,PRIMAL_10.2.7.003.c.028,0.0012243159799850954,TRUE,0.02748408544004877,0,2.5624678686699114,1,13.69576244107598,1,23.148142797582814,1,196.06581473436668,1,4.005667357504958e-7
SAMN04436802,22,2097,8215808,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_194.01,Gibson_2016_preterm.sample_4-D7,0.010491177873152123,TRUE,0.18372946397968407,0,17.129944127224007,1,91.55535109875986,1,154.74394727822266,1,1310.6882208055497,1,2.6777646215685665e-6
SAMN04436853,22,3603,8993185,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_234.02,Gibson_2016_preterm.sample_5-C2,0.006106022758812101,TRUE,0.16784776472406607,0,15.649220159487435,1,83.64124456463422,1,141.36777571016276,1,1197.3914436320392,1,2.4462968347698843e-6
SAMN07501050,22,15279,45617486,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_083,Rahman_2018_preterm_NICU.sample_N4_083_024G1,0.0014398848092152627,TRUE,0.03309007427546533,0,3.0851400272255245,1,16.489316969374418,1,27.86971995782494,1,236.0577864812629,1,4.822712062650712e-7
SAMN07501125,22,16539,52294314,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_124,Rahman_2018_preterm_NICU.sample_N4_124_009G1,0.0013301892496523368,TRUE,0.02886520320354523,0,2.691235838756772,1,14.38399566729186,1,24.311372743124615,1,205.91842489797264,1,4.20695833202822e-7
X10.1.8.014.c.028.N1,22,17642,55478015,PRIMAL,DOL 9-42,10.1.8.014,PRIMAL_10.1.8.014.c.028,0.0012470241469221177,TRUE,0.027208724032393734,0,2.5367946564057853,1,13.558545416594303,1,22.916222939843827,1,194.1014430671321,1,3.965534815908608e-7
X01.1.7.012.c.028.G1,21,7636,23901811,PRIMAL,DOL 9-42,01.1.7.012,PRIMAL_01.1.7.012.c.028,0.002750130958617077,TRUE,0.060283005333779935,0,5.620462231920418,1,30.039992492619074,1,50.772641453821215,1,430.0465657183885,1,8.785945131940002e-7
X13.1.7.009.c.028.N1,21,21695,53725627,PRIMAL,DOL 9-42,13.1.7.009,PRIMAL_13.1.7.009.c.028,9.679649688868403e-4,TRUE,0.026819100687275367,0,2.5004682774572364,1,13.364389828340206,1,22.58806732958184,1,191.32195023056687,1,3.908749171042713e-7
X14.2.7.001.c.028.N1,21,13762,58386478,PRIMAL,DOL 9-42,14.2.7.001,PRIMAL_14.2.7.001.c.028,0.001525940996948118,TRUE,0.02467819689346564,0,2.300861956427651,1,12.297542985894783,1,20.78491667197326,1,176.04918274056539,1,3.5967232001902906e-7
SAMN04436985,20,6350,12593151,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_370.01,Gibson_2016_preterm.sample_8-G1,0.0031496062992125984,TRUE,0.10896875611195324,0,10.159659008297446,1,54.300886251582305,1,91.77763373122421,1,777.3607018608766,1,1.588164868347882e-6
SAMN11394120,20,7108,15985024,Parnanen_2019_infant,DOL 9-42,Parnanen_2019_infant_12044-BA,Parnanen_2019_infant_A035_12044-BA,0.0028137310073157004,TRUE,0.085846602419865,0,8.003874126182106,1,42.77874465499708,1,72.30327586621077,1,612.4120113926635,1,1.2511710961459926e-6
X01.1.8.016.c.028.N1,20,24037,58523905,PRIMAL,DOL 9-42,01.1.8.016,PRIMAL_01.1.8.016.c.028,8.320505886757915e-4,TRUE,0.02344785434259727,0,2.186151453837539,1,11.684443476558853,1,19.748675348987735,1,167.27217194409704,1,3.417406955328767e-7
X10.2.7.005.c.028.N1,20,15006,63704420,PRIMAL,DOL 9-42,10.2.7.005,PRIMAL_10.2.7.005.c.028,0.0013328002132480341,TRUE,0.0215410484861176,0,2.008371161687054,1,10.734251406731275,1,18.142690883929244,1,153.6694110079018,1,3.1394995826035303e-7
X07.2.7.005.c.028.N1,19,26307,60648458,PRIMAL,DOL 9-42,07.2.7.005,PRIMAL_07.2.7.005.c.028,7.222412285703425e-4,TRUE,0.021495138425448507,0,2.004090755283506,1,10.7113736840597,1,18.10402368350404,1,153.34189807430883,1,3.1328084219387737e-7
X14.1.7.001.c.028.N1,19,19969,56381530,PRIMAL,DOL 9-42,14.1.7.001,PRIMAL_14.1.7.001.c.028,9.514747859181732e-4,TRUE,0.023121880516545047,0,2.155759412701287,1,11.522005468812216,1,19.47412778617395,1,164.94674169005347,1,3.3698979080560603e-7
SAMN00771448,18,2485,7826983,Morrow_2016_preterm_infants,DOL 1-8,11731,11731.ST.14.1,0.007243460764587525,TRUE,0.1577918337116613,0,14.711659396730516,1,78.63021217754019,1,132.89828788436105,1,1125.6544993134648,1,2.299736692924975e-6
SAMN04436782,18,817,1861246,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_181.01,Gibson_2016_preterm.sample_4-D8,0.022031823745410038,TRUE,0.6635522655253524,0,61.866033828951146,1,330.65878126803227,1,558.868972720425,1,4733.645434295091,1,9.670940864345713e-6
SAMN04436988,18,3747,13405450,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_370.01,Gibson_2016_preterm.sample_8-G4,0.004803843074459567,TRUE,0.09212924594101653,0,8.58963391754846,1,45.909487111585214,1,77.59475735614993,1,657.2310985457407,1,1.342737468716082e-6
SAMN07501129,18,8883,50863402,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_124,Rahman_2018_preterm_NICU.sample_N4_124_033G1,0.002026342451874367,TRUE,0.024281388020408072,0,2.263865637615038,1,12.099806733336475,1,20.45070913660081,1,173.21842982504393,1,3.5388903007313587e-7
X14.1.7.005.c.028.N1,18,11171,51498746,PRIMAL,DOL 9-42,14.1.7.005,PRIMAL_14.1.7.005.c.028,0.0016113150120848625,TRUE,0.023981826664284212,0,2.2359361526977763,1,11.950530484761705,1,20.198407161215147,1,171.08142070100115,1,3.495230738239723e-7
X20.2.8.001.c.028.N1,18,50436,121833480,PRIMAL,DOL 9-42,20.2.8.001,PRIMAL_20.2.8.001.c.028,3.5688793718772306e-4,TRUE,0.010137065772068564,0,0.945125330081682,0,5.051463144613451,1,8.537822608366765,1,72.31574301251183,1,1.4774264020037842e-7
SAMN04436804,17,2455,11293771,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_194.01,Gibson_2016_preterm.sample_4-E6,0.006924643584521385,TRUE,0.10328002931881654,0,9.629272808878452,1,51.466102066351446,1,86.98637151399652,1,736.7784945347307,1,1.5052545336717028e-6
X06.2.8.004.c.028.G1,17,9712,41689461,PRIMAL,DOL 9-42,06.2.8.004,PRIMAL_06.2.8.004.c.028,0.0017504118616144975,TRUE,0.027978797806956533,0,2.608592181127024,1,13.942285581480652,1,23.56480838166749,1,199.5949910458185,1,4.07776919927077e-7
X07.1.7.003.c.028.G1,17,11579,39769277,PRIMAL,DOL 9-42,07.1.7.003,PRIMAL_07.1.7.003.c.028,0.0014681751446584334,TRUE,0.029329700914602998,0,2.734543099689743,1,14.615462358040856,1,24.702590394087377,1,209.2320560667975,1,4.274656539519187e-7
X10.1.7.006.c.028.N1,17,29084,82257952,PRIMAL,DOL 9-42,10.1.7.006,PRIMAL_10.1.7.006.c.028,5.845138220327327e-4,TRUE,0.014180039396069575,0,1.322070381718232,1,7.0661420187072,1,11.94296886944134,1,101.1574856009058,1,2.0666694935463505e-7
SAMN04436813,16,2122,8689754,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_197.01,Gibson_2016_preterm.sample_4-D5,0.007540056550424128,TRUE,0.12633361082488642,0,11.778664390269276,1,62.95407303820108,1,106.40297527409867,1,901.2380051264972,1,1.8412489007168673e-6
